Record_ID,Cow_ID,Data_Source,Record_Type,Day,Days_Before_Index,Breed,Age_Years,Lactation_Number,Parity,Days_In_Milk,Previous_Mastitis_History,Vaccination_Status,Hygiene_Score,Bedding_Cleanliness_Score,Milking_Frequency,Body_Temperature_C,Udder_Temperature_C,Activity_Index,Rumination_Time_min,Feed_Intake_kgDM,Water_Intake_L,Ambient_Temperature_C,Humidity_pct,THI,Milk_Temperature,Milk_Conductivity,Somatic_Cell_Count,Milk_Yield,Milk_Fat_pct,Milk_Protein_pct,Milk_Lactose_pct,Milk_Solids_pct,class1
C0199_H01,C0199,ClassBlind_Synthetic,ClassBlind_History,4,1,Crossbred,6.2,4,4,60,0,0,2,1,2,38.35615745267718,38.94404309850411,67.49838718822144,409.9476122897677,18.006705642534246,74.23400221996478,22.914875993992823,63.803448199228605,73.22442246193664,36.47635462136661,4.237036526267447,56.30668682459023,22.402074233689213,3.4411968655934593,2.852311102909022,4.703057730776128,11.599646783228373,
C0199_H02,C0199,ClassBlind_Synthetic,ClassBlind_History,3,2,Crossbred,6.2,4,4,60,0,0,2,1,2,38.32507490385793,38.536475375778494,66.57965034825382,395.4492890308023,19.93104609863318,74.12755141555421,24.32440742961782,67.89176393860384,69.54946797678228,36.418353451508096,4.035166587000565,59.41480620007466,23.280438164081396,3.3539401443986976,2.878823166963859,4.764558311815276,11.533058125384962,
C0199_H03,C0199,ClassBlind_Synthetic,ClassBlind_History,2,3,Crossbred,6.2,4,4,60,0,0,2,1,2,38.22491395031006,38.76740167302433,64.57866495032752,377.82690372852113,20.107050657083303,69.0570551325427,23.405114441301055,70.75641151442845,70.50606353748199,35.93149636023935,4.2151079202643755,61.60485050529237,24.400254115660506,3.2803527309819622,2.873150699761712,4.7732269673768855,11.495799901055202,
C0199_H04,C0199,ClassBlind_Synthetic,ClassBlind_History,1,4,Crossbred,6.2,4,4,60,0,0,2,1,2,38.23554815409969,39.00847898803491,68.48494669661157,372.72919098002797,21.37934988039539,71.20122330290799,22.03289602317821,76.49234845984955,68.53259525173684,36.191697278326295,4.247176971695375,10.0,24.022248735825702,3.239164524408223,2.803842805384976,4.8306115043238345,11.394732000396662,
C0199_H05,C0199,ClassBlind_Synthetic,ClassBlind_History,0,5,Crossbred,6.2,4,4,60,0,0,2,1,2,38.416295014271306,39.25317314824204,67.16546413623375,380.07228774684626,21.49380104567574,72.15343789273702,22.369831928952166,68.71744461566325,68.63060643037585,35.800505580253066,4.220235389254348,10.0,25.12800145700244,3.1090510244534206,2.762332981888691,4.809795660439963,11.39540166507948,
C0199_H06,C0199,ClassBlind_Synthetic,ClassBlind_History,-1,6,Crossbred,6.2,4,4,60,0,0,2,1,2,38.35904727675229,39.14132689521089,60.24424666023463,361.6625311271974,22.490153018200864,74.7720202445892,23.124820254244707,70.41659700426085,66.5037467116927,35.93355547325989,4.223107010684123,10.0,23.742171306038784,3.09921281768074,2.7608693534308024,4.778629539992185,11.489606385386757,
C0199_H07,C0199,ClassBlind_Synthetic,ClassBlind_History,-2,7,Crossbred,6.2,4,4,60,0,0,2,1,2,38.19178290590836,39.358413594947805,58.25171458643734,343.3473521204367,21.820352618773892,75.40308575518175,22.019314395641224,73.98313310445518,70.52406235024529,35.299307788918675,4.145228308074999,28.262948567017805,23.0998053429049,3.1457829635585,2.8214741374384285,4.796880692923745,11.404800979156649,
C0200_H01,C0200,ClassBlind_Synthetic,ClassBlind_History,22,1,Crossbred,4.6,5,5,218,0,0,2,2,3,38.68019230995161,38.5993297106077,91.16428506302968,453.0050458592192,20.140089112775758,83.03060125949484,37.86329368501009,70.49744068900071,94.05073387466722,35.574732022752194,4.319730975759591,71.54132268797285,26.904444731203693,3.2835978864671884,3.4439984957530556,4.944675878431399,12.249973456610055,
C0200_H02,C0200,ClassBlind_Synthetic,ClassBlind_History,21,2,Crossbred,4.6,5,5,218,0,0,2,2,3,38.67220689283003,38.72206485076282,94.12229784471734,445.7429239248022,20.674243297080775,88.20127776717871,38.257388479867174,70.91057671265015,98.42167500375587,35.42948206413488,4.62859764820938,31.922422423501047,27.76355285920394,3.1778046335892247,3.468480485459566,4.931304347084772,12.367923002607103,
C0200_H03,C0200,ClassBlind_Synthetic,ClassBlind_History,20,3,Crossbred,4.6,5,5,218,0,0,2,2,3,38.609457389422865,38.696606584757845,94.7950065928503,439.6206188234139,20.853776743057576,83.30618240699958,38.03879240002691,75.2917799039538,93.20340411207428,35.266980584969026,4.749889018045998,23.159999424740153,27.328820994588593,3.17041098152739,3.4949888496550208,4.835766003671399,12.326526350486352,
C0200_H04,C0200,ClassBlind_Synthetic,ClassBlind_History,19,4,Crossbred,4.6,5,5,218,0,0,2,2,3,38.42925917871149,38.82015490572655,91.595443389561,433.96957596335415,21.262037225324345,81.43291219920633,37.982616012803206,80.92646421527027,93.9005545965199,35.541402854471166,4.63914667905657,10.0,26.000942836121407,3.164217483463522,3.5427691154296532,4.81557792386513,12.280943562126119,
C0200_H05,C0200,ClassBlind_Synthetic,ClassBlind_History,18,5,Crossbred,4.6,5,5,218,0,0,2,2,3,38.45567439951498,38.4953417740261,96.3131554175514,446.3035498302007,21.975871118359073,78.00996525344792,39.96821551507032,75.28080794718846,93.80708726967002,35.868266784264634,4.666757982832585,10.0,26.498010370006863,3.2252046748330354,3.612569239628386,4.862621116217626,12.251787864811469,
C0200_H06,C0200,ClassBlind_Synthetic,ClassBlind_History,17,6,Crossbred,4.6,5,5,218,0,0,2,2,3,38.58706743933254,38.37632794843334,91.64286952374523,433.1842036927515,21.371267165490778,78.38122828653006,39.97472975088417,76.11963267684787,95.09378429933808,36.128115064638365,4.51151170956884,10.0,25.05368650782689,3.272698172621426,3.5679339584834824,4.892665032518455,12.18990662369911,
C0200_H07,C0200,ClassBlind_Synthetic,ClassBlind_History,16,7,Crossbred,4.6,5,5,218,0,0,2,2,3,38.69681278962921,38.8595887395069,89.04321407349364,439.22076367913496,23.340987732959075,68.25855869716018,38.485323819668075,77.37202324867627,97.56665288476263,36.08444804342592,4.462576187676016,10.0,26.326435667641576,3.296671050859886,3.62153775586745,4.791751028761457,12.264514328793782,
C0201_H01,C0201,ClassBlind_Synthetic,ClassBlind_History,6,1,Sahiwal,4.0,3,3,239,1,0,2,4,3,38.73576325217104,39.09111720078775,47.65857748443626,426.737896193864,10.839448469638226,54.06801385985618,29.40359933701514,58.57903962637656,76.52251156446569,34.921055718733555,3.9337600585460266,116.10551372880522,20.61711992637845,3.936859549141295,3.459462996240661,4.970795936175549,13.086784293495777,
C0201_H02,C0201,ClassBlind_Synthetic,ClassBlind_History,5,2,Sahiwal,4.0,3,3,239,1,0,2,4,3,38.58098630348964,38.96458543848673,48.28324153117289,438.55625587622114,10.320925422718274,61.93153803544011,28.814142690354103,58.16693993156479,75.60977319597669,35.6042845315661,3.789312300983223,119.5619482182706,19.151782375895372,4.028661269303935,3.5245085760925607,4.959030082025577,13.130660891213864,
C0201_H03,C0201,ClassBlind_Synthetic,ClassBlind_History,4,3,Sahiwal,4.0,3,3,239,1,0,2,4,3,38.749956246018655,39.039813831444,49.21345237584759,439.9803988450875,9.482150310523204,65.72052774669217,29.809366055290006,62.077058154371294,76.66727531770881,35.35618515328748,3.6290450374747873,142.21913819162737,18.794785469159862,3.9649386788369165,3.5077562011419676,4.969122125379548,13.16628804617518,
C0201_H04,C0201,ClassBlind_Synthetic,ClassBlind_History,3,4,Sahiwal,4.0,3,3,239,1,0,2,4,3,38.76720684020291,38.916398767579715,49.83970656646267,449.402234710471,9.837249506332826,68.47090144880636,31.434010989720953,67.70665977397242,72.45224879200772,35.59478967860513,3.522222717698111,130.0163786097367,19.170210012556822,3.94055790139152,3.58959442303613,4.975274128624185,13.287626275948785,
C0201_H05,C0201,ClassBlind_Synthetic,ClassBlind_History,2,5,Sahiwal,4.0,3,3,239,1,0,2,4,3,38.76379844457495,39.11812591347659,54.381028046093384,446.86814210655433,10.70159488563623,73.81521816884988,31.64928541238121,72.89092875854732,76.84657360887918,35.50131878813849,3.5660494948158514,113.13627074280751,18.751306928002833,3.926159721368146,3.631854753805692,4.981296839601205,13.277184641156756,
C0201_H06,C0201,ClassBlind_Synthetic,ClassBlind_History,1,6,Sahiwal,4.0,3,3,239,1,0,2,4,3,38.74026906044186,38.85216339435103,55.23716171164581,434.0719308476175,12.249229556685664,77.77658324394334,32.17974823568277,73.94370547630932,73.95141420166067,35.606146782370686,3.377388565332965,104.06860222383534,19.46742512459773,3.9827799258538437,3.632935538630737,4.974774955753552,13.203579526544873,
C0201_H07,C0201,ClassBlind_Synthetic,ClassBlind_History,0,7,Sahiwal,4.0,3,3,239,1,0,2,4,3,38.83251948484182,38.804759756223355,52.63947911128082,445.6162850649277,12.55707640026019,72.34255400243407,32.67860081176689,75.68975981823252,68.78001131194492,35.54382865484724,3.1577518816841197,76.5084905451435,19.266691885782567,4.051217346290308,3.641438324841006,5.039300211190864,13.284105868919427,
C0202_H01,C0202,ClassBlind_Synthetic,ClassBlind_History,12,1,Gir,4.3,3,3,14,1,0,3,2,2,39.360310937567306,39.85824628751909,77.37310335360908,477.27287217407434,13.52874855604018,67.58634850597457,24.931280159274817,39.79083882718065,73.53645229527186,38.62293844836984,6.5338855029964975,548.004480014388,8.44202810672399,4.128208851143134,3.4099759633613957,4.490833254090026,12.658985877867654,
C0202_H02,C0202,ClassBlind_Synthetic,ClassBlind_History,11,2,Gir,4.3,3,3,14,1,0,3,2,2,39.13210876024634,39.86897209280704,78.19405192583035,490.68919798424383,12.60106618943349,69.04794109938761,25.789678253541116,41.9453189578516,75.01993591879675,38.55374494754231,6.462359472119514,529.380654553327,8.759091640208487,4.150909264172897,3.4087668704338907,4.525385416306225,12.688405417555064,
C0202_H03,C0202,ClassBlind_Synthetic,ClassBlind_History,10,3,Gir,4.3,3,3,14,1,0,3,2,2,39.06077882470611,40.04510527800691,83.29888149602851,485.82589632279564,12.545710209401534,64.79734747512965,25.2129605071125,45.189896257391325,68.91493914026002,38.59185398625128,6.4091789101886105,511.64550551338726,9.74643363107493,4.042780051805961,3.468690807813433,4.513784297449587,12.748554643113046,
C0202_H04,C0202,ClassBlind_Synthetic,ClassBlind_History,9,4,Gir,4.3,3,3,14,1,0,3,2,2,39.12352967343631,40.03961794557563,75.90158117397691,500.14364505633154,11.826753596750022,59.33455166391781,26.17532263577346,45.514299211094055,69.24272697560662,38.93898662066024,6.432175642286012,517.8952021057446,10.536518112541827,4.055434644072493,3.490342007995722,4.494950502343684,12.878767334005513,
C0202_H05,C0202,ClassBlind_Synthetic,ClassBlind_History,8,5,Gir,4.3,3,3,14,1,0,3,2,2,38.94168878427485,40.06389127299583,73.47750455915511,493.9507767491886,11.533958077365035,62.379007043482375,23.327228440913196,49.874285820452215,70.05787878763357,39.128237260235856,6.686299933121406,466.04022794789233,10.698313964440619,4.0773562514929615,3.483668517462041,4.562434141345468,12.959332615054386,
C0202_H06,C0202,ClassBlind_Synthetic,ClassBlind_History,7,6,Gir,4.3,3,3,14,1,0,3,2,2,39.02738253186796,39.75314458890466,64.31043119265404,501.67510241431694,11.681430368265616,57.87063637849452,25.651881400133874,48.619591080470585,72.94560319584626,38.91852245452576,6.740659034373484,478.3220217405644,10.712781055226072,4.064070260998934,3.5336743523153604,4.562246066319571,13.017063473043615,
C0202_H07,C0202,ClassBlind_Synthetic,ClassBlind_History,6,7,Gir,4.3,3,3,14,1,0,3,2,2,39.38427247904194,39.544202146646356,62.71234428167899,489.8990931485092,11.805104185677637,53.45978710481534,25.46812262194409,47.44268212475839,71.24999002884564,39.111294475527885,6.858775039407612,481.1664972822615,11.280510132432845,4.188801874741822,3.5735423143993312,4.493492101653994,12.893405539220081,
C0203_H01,C0203,ClassBlind_Synthetic,ClassBlind_History,14,1,Holstein_Friesian,4.9,3,3,171,0,0,3,1,2,38.35645654251524,38.205525779443356,84.54690844695006,459.05663468422256,20.646792575449457,71.0911800130199,28.144147417240347,66.29718733206056,81.25919575356704,35.254675208128496,4.598090659055118,96.03417817305957,14.92661710709946,3.466240611151777,2.485603012984439,4.688346376469029,11.02780708790224,
C0203_H02,C0203,ClassBlind_Synthetic,ClassBlind_History,13,2,Holstein_Friesian,4.9,3,3,171,0,0,3,1,2,38.37153973694384,38.161092788007394,80.80285832353337,472.6212585734419,21.983285209911532,81.04193211433694,26.077717550952794,66.62259753068483,81.54927327188484,35.14399088871888,4.756654641510125,99.06822197434579,14.611056089115364,3.4791870711081425,2.4871650820632683,4.665403336536114,10.98682208086107,
C0203_H03,C0203,ClassBlind_Synthetic,ClassBlind_History,12,3,Holstein_Friesian,4.9,3,3,171,0,0,3,1,2,38.38079177471484,38.03338726789099,74.16891975227811,482.11309309602177,23.249264039752134,74.8812305640743,26.2825567100704,67.07019720633438,78.50250147099221,35.39321765988802,5.005171900455355,100.4600899195212,13.773762199064768,3.456364234352727,2.4209018738957595,4.578480720129519,10.953383043630469,
C0203_H04,C0203,ClassBlind_Synthetic,ClassBlind_History,11,4,Holstein_Friesian,4.9,3,3,171,0,0,3,1,2,38.41184714687596,37.87151196839944,77.66729892964456,492.78534492616143,24.18770017363806,72.88755024657648,25.386256547980686,70.28174842468826,79.35361551861972,35.49743619771541,4.735371848625829,81.9849931701873,14.10171356461611,3.466571050670452,2.449772422199523,4.50850166592961,10.884958817244286,
C0203_H05,C0203,ClassBlind_Synthetic,ClassBlind_History,10,5,Holstein_Friesian,4.9,3,3,171,0,0,3,1,2,38.39701496861029,37.94942110201631,75.08090554012604,492.0992567873613,24.069275186947078,76.17180331137682,27.04513148081734,72.08150024340755,80.84274259657082,35.63912724369127,4.678794837503438,71.62018217698567,14.320504817591013,3.472002030517705,2.3883302953198653,4.542459916450735,10.771983811265235,
C0203_H06,C0203,ClassBlind_Synthetic,ClassBlind_History,9,6,Holstein_Friesian,4.9,3,3,171,0,0,3,1,2,38.33939817928782,37.867136845769416,77.08705691657198,487.29293560014196,23.311120113880875,78.55653798219772,28.262886585379547,73.79479333466011,84.3310540867149,36.06035235781306,4.804873283345678,89.54379194462861,14.481809640971436,3.4836847504119026,2.428619615555194,4.562670798535273,10.668648127680505,
C0203_H07,C0203,ClassBlind_Synthetic,ClassBlind_History,8,7,Holstein_Friesian,4.9,3,3,171,0,0,3,1,2,38.400831845759186,38.079146575512965,73.73072969248466,488.7907584785801,24.589582006034703,71.91436372848469,29.810977241335877,67.38067889194704,87.20552566844152,36.17318453557622,4.955367264798496,71.78218552836744,15.845800557621267,3.511351095503052,2.418152806763584,4.6358300514360335,10.850211516272694,
C0204_H01,C0204,ClassBlind_Synthetic,ClassBlind_History,10,1,Crossbred,5.6,5,5,36,1,0,1,2,2,38.55204316982342,39.42036929398051,92.86204203135532,440.4433248201398,15.969418406940848,63.420835526157454,33.40824552116099,73.6439501138179,85.5028945886941,35.11563838365285,4.128559575122834,160.8944090343721,15.342892255805358,3.7520011571130327,3.150965339182213,5.139764861163847,12.76967008499097,
C0204_H02,C0204,ClassBlind_Synthetic,ClassBlind_History,9,2,Crossbred,5.6,5,5,36,1,0,1,2,2,38.68358822822423,39.30031157768846,92.80424978724349,419.48419142358597,14.707753781764476,58.384904219431576,32.8658213039461,71.55814756107127,84.11500249247891,35.09004493264483,4.105543748271224,172.42502327182055,15.75809495039026,3.7483038043263712,3.12853869097804,5.145194422971772,12.629187312845959,
C0204_H03,C0204,ClassBlind_Synthetic,ClassBlind_History,8,3,Crossbred,5.6,5,5,36,1,0,1,2,2,38.627798015950006,39.271412861729466,92.3683612997916,417.8776289503226,15.65328215600116,57.02389508064763,32.248651630053274,75.47317020712995,88.72382972024744,35.13806405907232,3.962641407471413,165.0367727444185,16.229694780249012,3.7244204869725657,3.220346134651107,5.114411675278397,12.73528557669029,
C0204_H04,C0204,ClassBlind_Synthetic,ClassBlind_History,7,4,Crossbred,5.6,5,5,36,1,0,1,2,2,38.677470836764975,38.99945058669901,90.50246849150524,417.04499249646136,14.990575169968283,68.06802751328796,33.44288410753062,73.39498077660083,92.26239501012024,34.735387311717986,4.071175700349983,193.30638718464522,17.402953957759546,3.759597213118987,3.253933601287828,5.102503734680528,12.784693517775755,
C0204_H05,C0204,ClassBlind_Synthetic,ClassBlind_History,6,5,Crossbred,5.6,5,5,36,1,0,1,2,2,38.381447338308725,38.7248174883909,87.57919459488647,396.5187104022267,15.692916508357964,73.07414994677758,34.07264157683947,70.24475989756144,90.9270011700763,34.18777870417261,4.012778043378319,173.18095683802554,16.57326826243126,3.764872485082188,3.238171416764734,5.149949590662327,12.721987809994353,
C0204_H06,C0204,ClassBlind_Synthetic,ClassBlind_History,5,6,Crossbred,5.6,5,5,36,1,0,1,2,2,38.38300221781479,38.60509312391189,82.35885174987804,397.1078799774199,15.261765695005758,71.82547805942201,36.314455063256894,71.61733548057256,96.31694473829967,34.458608936052585,4.033534327474731,182.06254557311644,17.591542055234004,3.7363362517533747,3.280743286210987,5.2200672388649885,12.699676338541718,
C0204_H07,C0204,ClassBlind_Synthetic,ClassBlind_History,4,7,Crossbred,5.6,5,5,36,1,0,1,2,2,38.45974244737648,38.28375783374951,83.49323919573406,416.21422534163,14.63775737723021,71.65719272189288,35.8739079291358,77.60145671207621,95.11143707351843,34.63930210068977,3.9947809966914702,162.99821155492833,17.49726099603701,3.7101685593311564,3.206762722414988,5.1791664199108345,12.676371915475798,
C0205_H01,C0205,ClassBlind_Synthetic,ClassBlind_History,28,1,Crossbred,2.7,2,2,50,0,0,2,1,2,38.80205029697672,38.81761614671554,88.77875588890117,421.9170726705719,16.514545429057385,79.2678122817038,23.277392957525883,36.673655815837016,70.09237985418883,36.389880106173486,4.841983389035765,190.0989940948184,21.692382800722935,4.236112100816454,2.8953554394542613,4.665252269102037,12.79155687988684,
C0205_H02,C0205,ClassBlind_Synthetic,ClassBlind_History,27,2,Crossbred,2.7,2,2,50,0,0,2,1,2,38.7751635145062,38.57347221741655,86.1124280148011,442.45157994850956,15.623510945410386,77.41906715197581,22.533221605709432,36.82837294677422,65.02028790495007,36.791445890184846,4.604203716381722,169.3461716998854,20.380277111144153,4.254898370395523,2.8520126089433635,4.548224536112105,12.807816370065831,
C0205_H03,C0205,ClassBlind_Synthetic,ClassBlind_History,26,3,Crossbred,2.7,2,2,50,0,0,2,1,2,38.81633750369304,38.53582381896931,79.67670856289759,460.76014548367044,14.993168010425384,75.81410088333928,22.69984935174248,35.65129328379824,62.93969394471907,36.66928446387319,4.725182339015657,186.21178558829706,19.885705983929846,4.250284571952057,2.837191560304609,4.5855071526904,12.902888606981943,
C0205_H04,C0205,ClassBlind_Synthetic,ClassBlind_History,25,4,Crossbred,2.7,2,2,50,0,0,2,1,2,38.81212018408953,38.50798087965431,77.58076616649343,453.34734205795576,14.242902953670589,76.95978548285119,22.49059010419281,36.51583680609608,62.689737525123206,36.38056477547082,4.9791194533689715,203.62168085156472,20.899665660454282,4.163650024200097,2.88399893916023,4.591012406290599,12.818556908072985,
C0205_H05,C0205,ClassBlind_Synthetic,ClassBlind_History,24,5,Crossbred,2.7,2,2,50,0,0,2,1,2,38.8236427325384,38.54921253555379,69.41720825402328,434.3865459535118,14.537325896794599,77.99558726298815,23.10929550488861,35.50278399936994,60.42572236076515,36.718141956320814,4.975324244502081,183.30342552884673,20.1297038389805,4.094842417812696,2.872743895173556,4.585878013621295,13.008460900594237,
C0205_H06,C0205,ClassBlind_Synthetic,ClassBlind_History,23,6,Crossbred,2.7,2,2,50,0,0,2,1,2,38.83980287556722,38.826431872830746,70.12648820238691,419.44953992705325,13.892546010318133,90.26559721991396,23.54299168254077,34.947160083507214,59.93566209653048,36.6807525509771,4.718320358089193,227.62135627823352,21.176273743091926,4.1595911745487175,2.869181077128844,4.55457125385406,13.030197972119115,
C0205_H07,C0205,ClassBlind_Synthetic,ClassBlind_History,22,7,Crossbred,2.7,2,2,50,0,0,2,1,2,38.85702621956875,38.503208919987664,70.68420077718626,418.4508753779217,13.85478102696456,93.76048222695881,23.936455847776244,35.2730637488335,57.55938890451354,36.12724960542616,4.472978265575497,209.82445514693725,21.53394431558047,4.127783491329719,2.8628769762494337,4.612439283175502,13.19499183695564,
C0206_H01,C0206,ClassBlind_Synthetic,ClassBlind_History,3,1,Crossbred,2.6,2,2,53,0,0,1,4,3,38.70143243853562,39.18479630125381,92.95841124870822,358.6025699245383,15.412622305214674,75.52115328340436,24.33139167556279,69.99379658829005,76.4124606029542,35.71640909115648,4.926437730367979,214.33266408919724,20.711704014719242,4.3852890762086965,3.5016278464569894,4.641228760403387,13.213231376220593,
C0206_H02,C0206,ClassBlind_Synthetic,ClassBlind_History,2,2,Crossbred,2.6,2,2,53,0,0,1,4,3,38.828155434794475,38.945083710199675,91.07362375160054,363.84277505909137,15.90587965012244,79.1895443471246,23.32473760206993,61.50240065884813,75.64662940734914,35.74329888017231,5.043516898435468,178.00096088070234,20.4617166732992,4.437324985961617,3.5111787075481433,4.6572907424147925,13.185969838665088,
C0206_H03,C0206,ClassBlind_Synthetic,ClassBlind_History,1,3,Crossbred,2.6,2,2,53,0,0,1,4,3,38.79042008707696,39.2481125683607,89.75788901765108,371.684926102538,15.820434066377066,75.8869885037775,21.923323416722827,61.2248983766305,77.13405095465691,36.21406777976417,5.194851016806267,192.33481517520852,19.961558578573566,4.362009309219071,3.5067185372609595,4.662899887036768,13.11912220498077,
C0206_H04,C0206,ClassBlind_Synthetic,ClassBlind_History,0,4,Crossbred,2.6,2,2,53,0,0,1,4,3,38.495727364895025,39.26458287079032,94.71195951663678,374.5393930262814,15.77271938933164,73.9786332012098,20.324206706715824,57.88496367806187,78.8100688258152,36.204542055268334,5.417820428217744,141.2009445899628,19.59177749317877,4.338469960158915,3.4815991835692994,4.692163841487755,13.203598138344521,
C0206_H05,C0206,ClassBlind_Synthetic,ClassBlind_History,-1,5,Crossbred,2.6,2,2,53,0,0,1,4,3,38.403543073778074,39.479954302199936,88.7731791976078,362.86673336055736,15.505995362150212,73.31715249804304,19.850526987535904,58.326560771499146,78.91229858402706,36.86681871136702,5.256729399751614,128.3950497625578,18.838374405521417,4.289479337594594,3.3808049919535414,4.70913547352782,13.179742603656857,
C0206_H06,C0206,ClassBlind_Synthetic,ClassBlind_History,-2,6,Crossbred,2.6,2,2,53,0,0,1,4,3,38.43189738488825,39.528074843144665,93.20271100101785,353.169507745051,15.401012540773857,72.98836101258779,20.313544906573295,55.20299642215904,79.1161959744339,36.99556017928736,5.227178612745268,162.67771657180305,19.739173593705313,4.318468484317778,3.464235006568958,4.709437289279529,13.282648116199958,
C0206_H07,C0206,ClassBlind_Synthetic,ClassBlind_History,-3,7,Crossbred,2.6,2,2,53,0,0,1,4,3,38.31010012650299,39.3636109934055,95.21755059147962,355.2169974730747,13.905781065416107,76.99976190815491,19.425397405748733,57.926699006900684,80.46021378819407,37.25839116951107,5.18989443673271,135.8439643606263,20.1325161371642,4.367244195789307,3.4939933716585663,4.7369677154766565,13.190743988299,
C0207_H01,C0207,ClassBlind_Synthetic,ClassBlind_History,12,1,Crossbred,6.5,4,4,48,0,0,2,3,2,38.659077370674886,38.427740008588245,72.57411074260743,419.2521528016469,14.364434739547852,108.12226329663986,31.93232042551891,85.10698161598539,89.51870339383981,35.348463768343315,4.630891156244108,174.85498485244705,23.95017404555834,4.161395620033946,3.5266201525450556,5.120095103511828,13.46911488933996,
C0207_H02,C0207,ClassBlind_Synthetic,ClassBlind_History,11,2,Crossbred,6.5,4,4,48,0,0,2,3,2,38.931524955420954,38.46574308455323,76.17809142121904,424.32683857338947,14.840913124693387,103.58268866634717,29.81804872809544,86.63953065218757,85.03317245029012,34.56408220636844,4.512263539160402,159.1473172275689,23.88579701444083,4.231182039161804,3.5854860337355206,5.108235857852927,13.485983787365322,
C0207_H03,C0207,ClassBlind_Synthetic,ClassBlind_History,10,3,Crossbred,6.5,4,4,48,0,0,2,3,2,38.99584899561051,38.55693200734614,75.51333957478076,402.76203346056616,14.749002041975755,102.29836327458003,29.714542417506408,94.39184934762628,82.53729922298378,35.28034686656291,4.36244312602461,166.51069355486106,23.90044473922875,4.2591034627237025,3.5595277319816785,5.09444582302194,13.368237734981744,
C0207_H04,C0207,ClassBlind_Synthetic,ClassBlind_History,9,4,Crossbred,6.5,4,4,48,0,0,2,3,2,39.086193503061075,38.61301157685146,71.60013240428724,392.81243484098496,14.458541752485726,103.33623684496686,30.562610362433606,96.02006132276455,83.1612124654195,34.903941571512306,4.263823172399106,112.42608670473938,23.60043321526731,4.360484616222898,3.5473017836161223,5.100827366770131,13.477021887254244,
C0207_H05,C0207,ClassBlind_Synthetic,ClassBlind_History,8,5,Crossbred,6.5,4,4,48,0,0,2,3,2,38.99508252208087,38.919527551789905,73.93977372061393,391.16563141187675,14.223826014069111,107.63695295938481,31.44913025473346,97.83422925904009,83.19735295597727,34.98434780918014,3.963907823602263,106.62882637599226,24.317892424922327,4.462142189853045,3.4760633283720592,5.128442258207602,13.515627153309522,
C0207_H06,C0207,ClassBlind_Synthetic,ClassBlind_History,7,6,Crossbred,6.5,4,4,48,0,0,2,3,2,38.951455467493275,38.842334407469444,74.39516739818413,374.5525576137561,14.912057122745345,99.74761862175154,31.11668178382527,98.93344372210186,84.70335930025364,34.622511330329836,3.906075228658783,109.39249016487437,24.87435924017988,4.504414334921385,3.5243564980332374,5.068468583499608,13.484130789582983,
C0207_H07,C0207,ClassBlind_Synthetic,ClassBlind_History,6,7,Crossbred,6.5,4,4,48,0,0,2,3,2,38.906276473784075,38.71059631846334,75.90628827942075,370.1940906005277,16.238912315575714,101.59580808451751,30.86686882838847,98.32266873015017,85.70057091428727,34.737897555110514,4.008648259940659,145.0672906155454,24.140863323356793,4.605274634267946,3.4098028123936843,5.147399576152265,13.358370626776122,
C0208_H01,C0208,ClassBlind_Synthetic,ClassBlind_History,6,1,Jersey,3.8,3,3,207,1,1,1,3,3,38.635722691838225,39.7531285337728,64.5843171219154,432.29889565653264,16.509981151452834,58.05473984645603,20.682648029007535,44.80298336155991,66.82293801475696,36.85276976197538,4.409969910464648,157.65856801316366,20.379512082257676,3.2910195002330602,3.2865142641849148,4.597718904495548,11.68697868937051,
C0208_H02,C0208,ClassBlind_Synthetic,ClassBlind_History,5,2,Jersey,3.8,3,3,207,1,1,1,3,3,38.931363970586794,39.72352457174773,66.18763649976846,441.9840694734015,17.560542860347475,62.15227663273622,20.28827427065008,46.494069655339146,66.08711715454294,36.378153683744245,4.410551700257797,169.88138401556787,21.19998262036308,3.3934924161579842,3.3050565046598743,4.613477923408601,11.762213390009064,
C0208_H03,C0208,ClassBlind_Synthetic,ClassBlind_History,4,3,Jersey,3.8,3,3,207,1,1,1,3,3,38.84624870495624,39.601120545345324,64.06055263550404,438.2466281327718,17.63111829098857,60.27892012255823,21.035244288735598,41.666814111141825,63.62851313455905,36.84908269763727,4.545234034625158,146.6523869781616,20.641551668027937,3.29764214827248,3.2330169933241875,4.6070281128163195,11.658715457127178,
C0208_H04,C0208,ClassBlind_Synthetic,ClassBlind_History,3,4,Jersey,3.8,3,3,207,1,1,1,3,3,38.931601178383694,39.51445966642854,60.769604303099015,447.17112109954985,17.91324499489554,54.291936271709176,21.81886190274804,46.125365498962395,63.03292592792038,36.358004462458986,4.575789346105692,170.10551952688775,20.49343201757407,3.3354746569327207,3.2314780565515964,4.593851616605703,11.480752439270839,
C0208_H05,C0208,ClassBlind_Synthetic,ClassBlind_History,2,5,Jersey,3.8,3,3,207,1,1,1,3,3,38.91698865680379,39.609496919653665,63.154486279257405,430.47693871455874,18.98797261303367,53.801712756625996,21.8138269464555,46.77972359898283,59.195729155971954,35.868192670111085,4.664135336302102,167.40600092473898,19.435116326513484,3.2197712969318784,3.315805233784829,4.563678231521065,11.31146472187926,
